plato_id,nombre_plato,categoria_plato,precio,popularidad,rating,restaurante_id,nombre_restaurante,categoria_rest,latitud,longitud,year,month,day,weekday,es_favorito,lunes_apertura_min,lunes_cierre_min,martes_apertura_min,martes_cierre_min,miércoles_apertura_min,miércoles_cierre_min,jueves_apertura_min,jueves_cierre_min,viernes_apertura_min,viernes_cierre_min,sábado_apertura_min,sábado_cierre_min,domingo_apertura_min,domingo_cierre_min,telefono
complementary_plate_postres_98,Tiramisú Clásico,Postres,10000,72,2.5,rest_postres_3,Crepes & More,Postres,5.6545825,-73.5268863,2024,10,16,2,0,600,120,600,120,600,120,600,120,600,120,649,159,596,155,
complementary_plate_postres_99,Brownie,Postres,7000,70,3.9,rest_postres_10,Dulce Tentación,Postres,5.6418659,-73.5073702,2024,9,2,0,1,480,1320,480,1320,480,1320,480,1320,480,1320,501,1316,466,1291,3450463839
complementary_plate_postres_100,Tiramisú Clásico,Postres,12000,78,3.7,rest_postres_14,Dulce Tentación,Postres,5.635216,-73.5161075,2025,3,29,5,1,420,1380,420,1380,420,1380,420,1380,420,1380,378,1366,390,1390,3343771896
complementary_plate_postres_101,Donas,Postres,8500,70,3.7,rest_postres_12,Pastelería Delicias,Postres,5.659072,-73.5242546,2024,5,28,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,674,1369,671,1393,
complementary_plate_postres_102,Brownie Clásico,Postres,7500,81,3.5,rest_postres_3,Pastelería Delicias,Postres,5.6244288,-73.5210626,2024,4,19,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,392,1423,460,1372,3495204271
complementary_plate_postres_103,Tres Leches,Postres,5000,75,4.4,rest_postres_5,Dulce Tentación,Postres,5.6369019,-73.5058181,2024,8,12,0,1,480,1320,480,1320,480,1320,480,1320,480,1320,505,1380,498,1353,3219624467
complementary_plate_postres_104,Tiramisú,Postres,6500,79,4.4,rest_postres_17,Pastelería Delicias,Postres,5.621681,-73.5263998,2024,9,12,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,660,1435,714,1379,3664252731
complementary_plate_postres_105,Crème Brûlée,Postres,12000,64,3.0,rest_postres_9,Crepes & More,Postres,5.6495962,-73.505214,2024,12,19,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,487,1356,455,1365,
complementary_plate_postres_106,Brownie,Postres,8000,75,3.9,rest_postres_10,Sweet House,Postres,5.6567231,-73.5364746,2025,1,23,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,468,1362,464,1362,
complementary_plate_postres_107,Cheese Cake Especial,Postres,5500,86,5.0,rest_postres_17,Pastelería Delicias,Postres,5.6312015,-73.5089281,2024,5,22,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,370,1373,391,1353,3842372786
complementary_plate_postres_108,Cheese Cake del Chef,Postres,9500,65,3.2,rest_postres_2,Crepes & More,Postres,5.6543337,-73.5060981,2025,12,14,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,525,1320,483,1308,
complementary_plate_postres_109,Alfajor,Postres,11500,86,4.0,rest_postres_3,Dulce Tentación,Postres,5.6316887,-73.5327273,2025,11,16,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,667,1439,685,1363,3850103959
complementary_plate_postres_110,Panna Cotta Premium,Postres,5500,65,3.4,rest_postres_16,Dulce Tentación,Postres,5.6564308,-73.5227861,2024,3,2,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,540,1291,446,1328,
complementary_plate_postres_111,Brownie Especial,Postres,7000,68,3.6,rest_postres_12,Crepes & More,Postres,5.6501585,-73.53338,2025,8,31,6,0,600,120,600,120,600,120,600,120,600,120,637,173,611,143,
complementary_plate_postres_112,Donas,Postres,9000,76,4.6,rest_postres_1,Pastelería Delicias,Postres,5.6521963,-73.5117358,2025,1,29,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,372,1424,442,1386,
complementary_plate_postres_113,Profiteroles,Postres,7000,79,3.2,rest_postres_16,Dulce Tentación,Postres,5.6207203,-73.5185861,2026,1,14,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,446,1346,463,1318,3338481976
complementary_plate_postres_114,Panna Cotta,Postres,12000,88,4.6,rest_postres_15,Dulce Tentación,Postres,5.6585124,-73.5145871,2025,6,19,3,0,600,120,600,120,600,120,600,120,600,120,606,90,600,107,
complementary_plate_postres_115,Crepes,Postres,5000,83,3.5,rest_postres_5,Crepes & More,Postres,5.6490668,-73.5321405,2025,9,1,0,0,600,120,600,120,600,120,600,120,600,120,553,144,543,160,
complementary_plate_postres_116,Mousse,Postres,12000,65,3.5,rest_postres_2,Pastelería Delicias,Postres,5.63219,-73.5315302,2025,6,19,3,1,600,120,600,120,600,120,600,120,600,120,572,151,602,105,3340427534
complementary_plate_postres_117,Helado del Chef,Postres,9500,75,4.0,rest_postres_18,Dulce Tentación,Postres,5.6531758,-73.5383401,2024,3,19,1,0,600,120,600,120,600,120,600,120,600,120,611,103,655,90,
complementary_plate_postres_118,Helado,Postres,9500,88,4.3,rest_postres_5,Pastelería Delicias,Postres,5.6312608,-73.5271173,2025,7,23,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,419,1414,364,1351,3495209316
complementary_plate_postres_119,Crème Brûlée,Postres,12000,77,3.8,rest_postres_13,Crepes & More,Postres,5.6549102,-73.5176102,2024,5,31,4,0,600,120,600,120,600,120,600,120,600,120,563,110,645,105,
complementary_plate_postres_120,Brownie,Postres,9000,73,3.2,rest_postres_12,Crepes & More,Postres,5.6245032,-73.5056826,2024,3,10,6,0,600,120,600,120,600,120,600,120,600,120,573,140,625,150,3812539475
complementary_plate_postres_121,Alfajor Clásico,Postres,7500,81,4.0,rest_postres_11,Sweet House,Postres,5.6481474,-73.5133229,2025,11,7,4,0,600,120,600,120,600,120,600,120,600,120,619,178,555,121,
complementary_plate_postres_122,Helado,Postres,12000,74,3.2,rest_postres_1,Dulce Tentación,Postres,5.6416279,-73.5225841,2024,10,3,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,527,1342,534,1328,3206017638
complementary_plate_postres_123,Mousse Premium,Postres,10000,77,4.7,rest_postres_4,Pastelería Delicias,Postres,5.6238614,-73.5018752,2025,7,5,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,706,1355,780,1433,3101196311
complementary_plate_postres_124,Mousse,Postres,6000,71,3.8,rest_postres_10,Dulce Tentación,Postres,5.6296758,-73.5112302,2026,1,27,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,696,1419,769,1387,3584273044
complementary_plate_postres_125,Profiteroles Especial,Postres,11000,64,3.1,rest_postres_12,Sweet House,Postres,5.6204962,-73.5027934,2025,10,26,6,0,600,120,600,120,600,120,600,120,600,120,616,99,644,91,3398045321
complementary_plate_postres_126,Crème Brûlée,Postres,10000,65,3.3,rest_postres_8,Crepes & More,Postres,5.6387507,-73.5188965,2024,2,7,2,0,600,120,600,120,600,120,600,120,600,120,600,136,637,160,3300559213
complementary_plate_postres_127,Cheese Cake,Postres,7500,65,3.4,rest_postres_9,Dulce Tentación,Postres,5.6320506,-73.5296438,2025,10,8,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,389,1389,430,1361,3486018125
complementary_plate_postres_128,Alfajor Especial,Postres,9500,92,4.7,rest_postres_8,Pastelería Delicias,Postres,5.6439343,-73.5378869,2024,10,11,4,0,600,120,600,120,600,120,600,120,600,120,573,109,602,154,3485775460
complementary_plate_postres_129,Cheese Cake de la Casa,Postres,7500,77,4.0,rest_postres_5,Pastelería Delicias,Postres,5.6318895,-73.5109566,2025,10,29,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,455,1364,377,1419,3533413777
complementary_plate_postres_130,Cheese Cake,Postres,8500,82,3.5,rest_postres_13,Pastelería Delicias,Postres,5.6319968,-73.5351479,2025,9,1,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,457,1422,423,1414,3647546839
complementary_plate_postres_131,Brownie,Postres,10000,78,4.2,rest_postres_12,Pastelería Delicias,Postres,5.6497277,-73.527889,2024,11,18,0,0,600,120,600,120,600,120,600,120,600,120,560,119,633,139,
complementary_plate_postres_132,Brownie,Postres,8500,72,3.7,rest_postres_1,Crepes & More,Postres,5.6219257,-73.5187012,2025,10,25,5,1,600,120,600,120,600,120,600,120,600,120,638,149,599,108,3315634593
complementary_plate_postres_133,Profiteroles,Postres,12000,73,2.9,rest_postres_16,Pastelería Delicias,Postres,5.6561158,-73.5174233,2024,4,10,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,667,1414,719,1365,
complementary_plate_postres_134,Panna Cotta,Postres,9500,89,4.7,rest_postres_1,Sweet House,Postres,5.6540906,-73.5159767,2024,8,13,1,0,600,120,600,120,600,120,600,120,600,120,625,97,567,102,
complementary_plate_postres_135,Mousse de la Casa,Postres,7000,73,4.3,rest_postres_2,Sweet House,Postres,5.6467122,-73.5333498,2025,1,10,4,0,600,120,600,120,600,120,600,120,600,120,577,99,647,128,
complementary_plate_postres_136,Donas,Postres,8500,86,3.7,rest_postres_6,Sweet House,Postres,5.6437289,-73.5248105,2024,11,2,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,702,1383,758,1400,3747197845
complementary_plate_postres_137,Helado,Postres,7500,79,3.8,rest_postres_7,Crepes & More,Postres,5.6556921,-73.5153122,2024,3,9,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,477,1343,474,1322,
complementary_plate_postres_138,Tres Leches de la Casa,Postres,7000,84,3.5,rest_postres_5,Crepes & More,Postres,5.6274132,-73.5012072,2024,12,6,4,0,600,120,600,120,600,120,600,120,600,120,548,180,566,133,3536344261
complementary_plate_postres_139,Panna Cotta,Postres,7000,70,4.0,rest_postres_1,Crepes & More,Postres,5.6231588,-73.5108948,2024,3,21,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,687,1417,715,1414,3286201507
complementary_plate_postres_140,Brownie,Postres,12000,92,4.8,rest_postres_9,Pastelería Delicias,Postres,5.6295804,-73.5030958,2025,6,11,2,0,600,120,600,120,600,120,600,120,600,120,615,176,569,112,3209394125
complementary_plate_postres_141,Alfajor de la Casa,Postres,7000,84,4.2,rest_postres_14,Sweet House,Postres,5.6517831,-73.5095115,2024,6,25,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,460,1353,447,1417,
complementary_plate_postres_142,Brownie,Postres,7000,80,4.0,rest_postres_15,Pastelería Delicias,Postres,5.6213868,-73.5163313,2024,12,12,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,436,1407,414,1382,3949685327
complementary_plate_postres_143,Panna Cotta Clásico,Postres,12000,82,3.4,rest_postres_14,Pastelería Delicias,Postres,5.6433123,-73.5323191,2025,8,28,3,0,600,120,600,120,600,120,600,120,600,120,604,166,652,149,3745379427
complementary_plate_postres_144,Helado,Postres,7500,80,3.7,rest_postres_15,Crepes & More,Postres,5.6598175,-73.5133326,2025,9,26,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,450,1357,453,1308,
complementary_plate_postres_145,Donas,Postres,10500,70,3.5,rest_postres_3,Dulce Tentación,Postres,5.6542278,-73.5150648,2025,10,21,1,1,720,1380,720,1380,720,1380,720,1380,720,1380,667,1440,682,1372,
complementary_plate_postres_146,Cheese Cake Especial,Postres,8500,83,3.6,rest_postres_2,Crepes & More,Postres,5.6408578,-73.5159012,2025,8,22,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,443,1412,414,1427,3348620127
complementary_plate_postres_147,Tiramisú,Postres,6000,68,3.5,rest_postres_18,Crepes & More,Postres,5.6225456,-73.5204086,2024,6,26,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,738,1419,707,1364,3857464992
complementary_plate_postres_148,Crème Brûlée Especial,Postres,6500,83,3.4,rest_postres_6,Sweet House,Postres,5.6532549,-73.5188537,2024,6,18,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,467,1312,540,1303,
complementary_plate_postres_149,Alfajor Especial,Postres,8000,71,3.4,rest_postres_6,Dulce Tentación,Postres,5.6439591,-73.5266223,2025,5,10,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,535,1313,515,1342,3871518627
complementary_plate_postres_150,Mousse,Postres,11000,74,4.1,rest_postres_15,Dulce Tentación,Postres,5.6245973,-73.5192275,2024,11,2,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,423,1359,367,1404,3591712659
complementary_plate_postres_1,Panna Cotta Especial,Postres,14000,87,4.6,rest_postres_1,Pastelería Delicias,Postres,5.6237543,-73.5320978,2024,3,7,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,763,1360,711,1374,3941489937
complementary_plate_postres_2,Crème Brûlée Premium,Postres,14000,75,3.4,rest_postres_13,Pastelería Delicias,Postres,5.6563851,-73.507793,2025,4,26,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,434,1375,386,1373,
complementary_plate_postres_3,Tiramisú de la Casa,Postres,24000,59,3.3,rest_postres_1,Sweet House,Postres,5.646768,-73.5325689,2024,7,18,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,530,1346,440,1362,
complementary_plate_postres_4,Tiramisú,Postres,25000,62,3.6,rest_postres_20,Pastelería Delicias,Postres,5.6531715,-73.5366013,2024,5,17,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,514,1340,516,1331,
complementary_plate_postres_5,Tres Leches,Postres,18000,81,4.3,rest_postres_6,Sweet House,Postres,5.6551592,-73.5225502,2024,9,19,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,509,1367,448,1367,
complementary_plate_postres_6,Tres Leches,Postres,19500,68,3.3,rest_postres_19,Dulce Tentación,Postres,5.6428709,-73.5136677,2025,4,7,0,1,720,1380,720,1380,720,1380,720,1380,720,1380,774,1423,675,1399,3127205484
complementary_plate_postres_7,Panna Cotta,Postres,24000,52,4.1,rest_postres_15,Pastelería Delicias,Postres,5.6406979,-73.5224913,2025,8,15,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,436,1345,511,1343,3194294138
complementary_plate_postres_8,Tiramisú,Postres,20500,66,3.7,rest_postres_15,Pastelería Delicias,Postres,5.6372171,-73.5289298,2026,1,14,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,405,1376,435,1412,3450758287
complementary_plate_postres_9,Profiteroles Especial,Postres,19500,85,4.7,rest_postres_18,Sweet House,Postres,5.6326779,-73.5176732,2025,12,23,1,0,600,120,600,120,600,120,600,120,600,120,578,90,593,153,3848557252
complementary_plate_postres_10,Helado,Postres,20500,58,3.8,rest_postres_10,Dulce Tentación,Postres,5.6373838,-73.5261199,2025,1,22,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,492,1311,496,1295,3795074243
complementary_plate_postres_11,Brownie,Postres,21000,46,3.6,rest_postres_12,Sweet House,Postres,5.6509552,-73.5026853,2025,8,30,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,455,1323,489,1363,
complementary_plate_postres_12,Tres Leches,Postres,16500,83,4.0,rest_postres_12,Dulce Tentación,Postres,5.6440769,-73.5030942,2025,9,2,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,686,1372,660,1371,
complementary_plate_postres_13,Crepes,Postres,25000,63,4.2,rest_postres_11,Pastelería Delicias,Postres,5.6557009,-73.5199051,2025,4,22,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,469,1357,374,1429,
complementary_plate_postres_14,Mousse Clásico,Postres,21000,67,4.7,rest_postres_7,Sweet House,Postres,5.6377352,-73.5268846,2024,5,9,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,769,1401,734,1414,3501413581
complementary_plate_postres_15,Crème Brûlée del Chef,Postres,18000,78,3.7,rest_postres_1,Crepes & More,Postres,5.6442836,-73.5105147,2025,9,24,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,772,1370,697,1381,
complementary_plate_postres_16,Cheese Cake,Postres,21500,47,3.1,rest_postres_3,Pastelería Delicias,Postres,5.6452523,-73.5385315,2025,5,6,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,432,1418,442,1379,
complementary_plate_postres_17,Crème Brûlée,Postres,16000,73,4.0,rest_postres_4,Sweet House,Postres,5.6436679,-73.5210092,2025,12,11,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,476,1332,516,1366,3282406861
complementary_plate_postres_18,Panna Cotta,Postres,16500,73,3.6,rest_postres_6,Pastelería Delicias,Postres,5.6481054,-73.5265471,2025,4,28,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,723,1401,685,1359,
complementary_plate_postres_19,Donas,Postres,23500,66,4.3,rest_postres_11,Sweet House,Postres,5.6294973,-73.5031786,2024,11,5,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,469,1313,496,1324,3415810703
complementary_plate_postres_20,Crepes,Postres,19500,66,3.2,rest_postres_8,Crepes & More,Postres,5.6404946,-73.5395199,2025,1,21,1,1,720,1380,720,1380,720,1380,720,1380,720,1380,683,1400,717,1359,3755865168
complementary_plate_postres_21,Panna Cotta,Postres,14000,83,4.8,rest_postres_13,Crepes & More,Postres,5.624169,-73.5178874,2025,5,25,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,780,1404,769,1385,3808910060
complementary_plate_postres_22,Crème Brûlée,Postres,18000,70,3.4,rest_postres_1,Sweet House,Postres,5.6353805,-73.5103735,2026,1,10,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,749,1353,773,1429,3474791766
complementary_plate_postres_23,Tres Leches,Postres,17500,86,3.9,rest_postres_12,Dulce Tentación,Postres,5.6395067,-73.5205993,2025,12,4,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,400,1367,394,1357,3343002509
complementary_plate_postres_24,Tiramisú,Postres,19000,81,3.5,rest_postres_19,Sweet House,Postres,5.646089,-73.5365839,2025,10,27,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,405,1351,400,1362,
complementary_plate_postres_25,Mousse de la Casa,Postres,17500,84,3.6,rest_postres_5,Crepes & More,Postres,5.6580212,-73.5011015,2024,4,24,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,390,1435,467,1356,
complementary_plate_postres_26,Crepes,Postres,24000,48,3.3,rest_postres_3,Sweet House,Postres,5.644026,-73.5192796,2025,9,2,1,0,600,120,600,120,600,120,600,120,600,120,617,106,587,178,
complementary_plate_postres_27,Mousse del Chef,Postres,20500,72,4.4,rest_postres_10,Sweet House,Postres,5.6497438,-73.5154326,2026,1,30,4,1,420,1380,420,1380,420,1380,420,1380,420,1380,440,1436,401,1439,
complementary_plate_postres_28,Crème Brûlée Premium,Postres,14500,83,3.6,rest_postres_6,Sweet House,Postres,5.6402506,-73.5305356,2025,6,11,2,1,600,120,600,120,600,120,600,120,600,120,545,145,603,171,3372449038
complementary_plate_postres_29,Brownie,Postres,23500,48,3.5,rest_postres_10,Crepes & More,Postres,5.6453642,-73.5206601,2024,7,31,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,372,1395,471,1429,
complementary_plate_postres_30,Mousse Clásico,Postres,22000,67,4.0,rest_postres_6,Sweet House,Postres,5.6228373,-73.522834,2024,8,1,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,367,1416,402,1431,3848416400
complementary_plate_postres_31,Helado,Postres,22000,71,4.2,rest_postres_16,Pastelería Delicias,Postres,5.6301757,-73.5370042,2024,12,26,3,0,600,120,600,120,600,120,600,120,600,120,630,151,557,141,3450118568
complementary_plate_postres_32,Donas Clásico,Postres,20500,65,3.8,rest_postres_13,Dulce Tentación,Postres,5.6344741,-73.5357536,2024,6,17,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,706,1389,778,1377,3823261934
complementary_plate_postres_33,Brownie del Chef,Postres,25000,47,3.4,rest_postres_13,Sweet House,Postres,5.6388997,-73.5065011,2025,2,10,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,682,1373,771,1394,3743334753
complementary_plate_postres_34,Tres Leches,Postres,21500,63,4.5,rest_postres_1,Pastelería Delicias,Postres,5.6218259,-73.5304072,2025,8,6,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,417,1372,430,1402,3393183236
complementary_plate_postres_35,Cheese Cake,Postres,14000,71,4.1,rest_postres_1,Sweet House,Postres,5.625601,-73.5322017,2024,6,8,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,761,1370,691,1385,3544246124
complementary_plate_postres_36,Panna Cotta,Postres,24000,62,4.5,rest_postres_1,Crepes & More,Postres,5.6310726,-73.5198035,2024,12,25,2,0,600,120,600,120,600,120,600,120,600,120,590,111,646,178,3719613978
complementary_plate_postres_37,Crème Brûlée,Postres,24500,66,4.8,rest_postres_10,Dulce Tentación,Postres,5.6588613,-73.5092501,2024,10,6,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,465,1356,434,1396,
complementary_plate_postres_38,Brownie Especial,Postres,22000,60,4.1,rest_postres_12,Sweet House,Postres,5.6332539,-73.5375221,2025,5,31,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,511,1319,498,1299,3722353238
complementary_plate_postres_39,Cheese Cake,Postres,12000,73,4.0,rest_postres_1,Sweet House,Postres,5.6392816,-73.5169277,2025,1,11,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,677,1370,698,1409,3264289279
complementary_plate_postres_40,Panna Cotta,Postres,20500,63,4.8,rest_postres_9,Pastelería Delicias,Postres,5.6278439,-73.5352316,2024,12,24,1,1,600,120,600,120,600,120,600,120,600,120,542,157,558,149,3228079738
complementary_plate_postres_41,Brownie,Postres,25000,47,2.9,rest_postres_13,Crepes & More,Postres,5.6444312,-73.5385416,2025,9,27,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,538,1377,515,1343,
complementary_plate_postres_42,Brownie,Postres,19000,65,3.5,rest_postres_15,Pastelería Delicias,Postres,5.6312273,-73.5378902,2025,6,18,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,750,1417,751,1395,3607745102
complementary_plate_postres_43,Crème Brûlée,Postres,19000,78,4.4,rest_postres_4,Sweet House,Postres,5.6282797,-73.5066334,2024,3,19,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,694,1404,671,1406,3706449706
complementary_plate_postres_44,Donas del Chef,Postres,24000,76,4.7,rest_postres_3,Pastelería Delicias,Postres,5.6406629,-73.5352811,2025,4,23,2,1,720,1380,720,1380,720,1380,720,1380,720,1380,760,1402,674,1351,3100131936
complementary_plate_postres_45,Crème Brûlée,Postres,15500,79,3.3,rest_postres_7,Pastelería Delicias,Postres,5.6202202,-73.5381939,2025,10,10,4,1,420,1380,420,1380,420,1380,420,1380,420,1380,377,1375,451,1362,3158557684
complementary_plate_postres_46,Mousse,Postres,23500,58,3.8,rest_postres_14,Crepes & More,Postres,5.6203066,-73.522484,2026,1,5,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,719,1410,744,1399,3412358242
complementary_plate_postres_47,Brownie de la Casa,Postres,20500,52,3.5,rest_postres_11,Dulce Tentación,Postres,5.6287628,-73.5062403,2024,10,10,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,437,1387,383,1429,3557827088
complementary_plate_postres_48,Cheese Cake de la Casa,Postres,23000,60,4.4,rest_postres_10,Sweet House,Postres,5.6214689,-73.5295037,2025,8,14,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,485,1360,476,1292,3333460187
complementary_plate_postres_49,Tres Leches,Postres,16000,69,2.5,rest_postres_3,Pastelería Delicias,Postres,5.624321,-73.5231315,2025,5,9,4,1,480,1320,480,1320,480,1320,480,1320,480,1320,532,1311,456,1361,3119247186
complementary_plate_postres_50,Profiteroles del Chef,Postres,14000,70,3.5,rest_postres_9,Crepes & More,Postres,5.6335544,-73.5384031,2024,6,30,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,688,1384,704,1404,3736589165
complementary_plate_postres_51,Mousse,Postres,18000,84,4.7,rest_postres_5,Sweet House,Postres,5.6521034,-73.5220369,2025,1,15,2,1,480,1320,480,1320,480,1320,480,1320,480,1320,441,1335,531,1327,
complementary_plate_postres_52,Tres Leches,Postres,16500,92,4.4,rest_postres_1,Pastelería Delicias,Postres,5.6428819,-73.5168955,2025,12,4,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,455,1378,479,1312,3495561149
complementary_plate_postres_53,Donas de la Casa,Postres,21500,61,3.8,rest_postres_3,Pastelería Delicias,Postres,5.6405067,-73.5171637,2025,8,12,1,1,420,1380,420,1380,420,1380,420,1380,420,1380,389,1414,471,1393,3273084630
complementary_plate_postres_54,Alfajor,Postres,14500,75,4.0,rest_postres_8,Dulce Tentación,Postres,5.6317396,-73.5267029,2024,6,21,4,1,420,1380,420,1380,420,1380,420,1380,420,1380,390,1391,459,1425,3380359711
complementary_plate_postres_55,Tiramisú,Postres,13000,84,4.2,rest_postres_10,Crepes & More,Postres,5.6572701,-73.5273787,2025,11,2,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,453,1376,474,1296,
complementary_plate_postres_56,Tres Leches,Postres,23000,40,2.7,rest_postres_3,Crepes & More,Postres,5.6358806,-73.5357351,2025,1,18,5,1,600,120,600,120,600,120,600,120,600,120,604,156,573,125,3720212108
complementary_plate_postres_57,Panna Cotta,Postres,18000,79,4.0,rest_postres_13,Crepes & More,Postres,5.6234837,-73.5253281,2025,6,12,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,472,1403,392,1403,3991771130
complementary_plate_postres_58,Cheese Cake,Postres,15000,76,3.7,rest_postres_5,Dulce Tentación,Postres,5.6446827,-73.5360202,2025,12,7,6,1,420,1380,420,1380,420,1380,420,1380,420,1380,444,1388,472,1438,
complementary_plate_postres_59,Cheese Cake,Postres,13500,88,4.5,rest_postres_2,Pastelería Delicias,Postres,5.6245535,-73.5093362,2025,3,1,5,1,600,120,600,120,600,120,600,120,600,120,658,179,561,163,3382372386
complementary_plate_postres_60,Crème Brûlée de la Casa,Postres,13500,96,4.8,rest_postres_2,Dulce Tentación,Postres,5.6338089,-73.501349,2025,2,26,2,0,600,120,600,120,600,120,600,120,600,120,542,127,570,136,3739039108
complementary_plate_postres_61,Alfajor,Postres,21000,45,3.0,rest_postres_13,Sweet House,Postres,5.6402965,-73.501197,2026,1,10,5,1,720,1380,720,1380,720,1380,720,1380,720,1380,716,1384,777,1404,3162110920
complementary_plate_postres_62,Panna Cotta Especial,Postres,18500,76,3.7,rest_postres_6,Sweet House,Postres,5.6549689,-73.5053972,2025,8,3,6,1,600,120,600,120,600,120,600,120,600,120,625,117,542,141,
complementary_plate_postres_63,Donas,Postres,18500,97,4.9,rest_postres_1,Dulce Tentación,Postres,5.6397419,-73.5159683,2024,5,18,5,1,600,120,600,120,600,120,600,120,600,120,653,150,656,163,3465314373
complementary_plate_postres_64,Donas,Postres,19000,86,4.2,rest_postres_16,Dulce Tentación,Postres,5.6480904,-73.5119654,2025,1,6,0,0,600,120,600,120,600,120,600,120,600,120,582,117,604,132,
complementary_plate_postres_65,Crepes,Postres,14500,61,2.7,rest_postres_1,Crepes & More,Postres,5.6597127,-73.5285918,2024,12,24,1,0,600,120,600,120,600,120,600,120,600,120,566,128,627,111,
complementary_plate_postres_66,Donas,Postres,13000,80,4.6,rest_postres_4,Sweet House,Postres,5.6252596,-73.5147692,2025,9,17,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,468,1352,468,1435,3675708766
complementary_plate_postres_67,Crème Brûlée Especial,Postres,14000,69,2.5,rest_postres_15,Crepes & More,Postres,5.6309893,-73.521774,2024,3,9,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,453,1372,529,1361,3658255893
complementary_plate_postres_68,Cheese Cake,Postres,15500,87,3.9,rest_postres_1,Sweet House,Postres,5.635783,-73.5207193,2024,6,25,1,1,600,120,600,120,600,120,600,120,600,120,590,116,563,97,3814115009
